MSZoning,LotArea,Street,Alley,LotShape,LandContour,LotConfig,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenonbvGr,KitchenQual,TotRmsAbvGrd,Functiononl,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,price
RL,9360,Pave,non,Reg,Lvl,Corner,Gtl,6,8,1962,2001,Gable,CompShg,VinylSd,VinylSd,BrkCmn,216,Gd,TA,CBlock,TA,TA,No,Rec,324,Unf,0,297,621,GasA,TA,Y,SBrkr,621,648,0,1269,0,0,1,1,3,1,TA,7,Typ,0,non,Detchd,1962,Unf,1,280,TA,TA,0,236,0,0,0,0,non,GdWo,non,0,11,2008,WD,185421.046498812
RL,9771,Pave,non,IR3,Lvl,Corner,Gtl,6,5,1995,2002,Gable,CompShg,HdBoard,HdBoard,BrkFace,190,Gd,TA,PConc,Gd,TA,No,LwQ,779,Unf,0,298,1077,GasA,Ex,Y,SBrkr,1093,1721,0,2814,0,1,2,1,4,1,Gd,9,Typ,1,TA,BuiltIn,1995,Fin,2,614,TA,TA,48,32,0,0,216,0,non,GdPrv,non,0,6,2008,WD,193981.327550004
RL,9938,Pave,non,Reg,Lvl,Inside,Gtl,7,5,1994,1994,Gable,CompShg,HdBoard,HdBoard,BrkFace,251,Gd,TA,PConc,Gd,TA,No,GLQ,1271,Unf,0,331,1602,GasA,Ex,Y,SBrkr,1626,0,0,1626,1,0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,1994,RFn,2,534,TA,TA,424,40,0,0,0,0,non,non,non,0,4,2008,WD,178824.324789223
RL,14171,Pave,non,IR2,Lvl,CulDSac,Gtl,7,5,1993,1994,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,GLQ,355,Unf,0,457,812,GasA,Ex,Y,SBrkr,1101,1099,0,2200,0,0,2,1,4,1,Gd,9,Typ,1,TA,Attchd,1993,RFn,2,453,TA,TA,168,98,0,0,0,0,non,non,non,0,12,2008,WD,209270.051606246
RL,10541,Pave,non,IR1,Lvl,Corner,Gtl,7,5,1996,1996,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,672,672,GasA,Ex,Y,SBrkr,1302,735,0,2037,0,0,2,1,3,1,Gd,8,Typ,1,TA,Attchd,1996,Fin,2,472,TA,TA,100,33,0,0,0,0,non,non,non,0,2,2008,WD,177801.266806344
RL,10616,Pave,non,IR1,Lvl,Inside,Gtl,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,628,628,GasA,Ex,Y,SBrkr,628,728,0,1356,0,0,2,1,3,1,Gd,6,Typ,1,Gd,BuiltIn,2007,Fin,2,484,TA,TA,100,24,0,0,0,0,non,non,non,0,3,2008,New,179053.762236101
RL,9345,Pave,non,IR1,Lvl,Inside,Gtl,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,156,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,1615,1615,GasA,Ex,Y,SBrkr,1615,0,0,1615,0,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2007,RFn,3,864,TA,TA,168,30,0,0,0,0,non,non,non,0,5,2008,WD,178762.170601992
RL,11778,Pave,non,Reg,Lvl,Inside,Gtl,9,5,2008,2008,Hip,CompShg,VinylSd,VinylSd,Stone,554,Gd,TA,PConc,Gd,TA,Gd,GLQ,2085,Unf,0,186,2271,GasA,Ex,Y,SBrkr,2276,0,0,2276,1,0,2,0,3,1,Ex,7,Typ,2,Gd,Attchd,2008,RFn,3,1348,Gd,TA,0,0,70,0,255,0,non,non,non,0,6,2008,WD,184655.300458183
RL,11778,Pave,non,Reg,Lvl,Inside,Gtl,9,5,2008,2008,Hip,CompShg,VinylSd,VinylSd,Stone,402,Ex,TA,PConc,Ex,TA,Av,GLQ,1153,Unf,0,598,1751,GasA,Ex,Y,SBrkr,1766,0,0,1766,1,0,2,1,3,1,Ex,8,Typ,2,Gd,Attchd,2008,Fin,3,874,TA,TA,216,36,0,0,0,0,non,non,non,0,12,2008,New,191284.655779772
RL,11454,Pave,non,IR2,Lvl,Corner,Gtl,8,5,1995,1995,Gable,CompShg,VinylSd,VinylSd,BrkFace,302,Gd,TA,PConc,Gd,TA,Gd,GLQ,770,Unf,0,631,1401,GasA,Ex,Y,SBrkr,1511,0,0,1511,1,0,2,0,3,1,Gd,6,Typ,1,Fa,Attchd,1995,Fin,3,811,TA,TA,168,42,0,0,0,0,non,non,non,0,2,2008,WD,179598.085818785
RL,11500,Pave,non,IR1,Bnk,CulDSac,Gtl,6,6,1966,1966,Flat,Tar&Grv,Plywood,Plywood,None,0,TA,TA,CBlock,Gd,Gd,Gd,LwQ,262,ALQ,723,197,1182,GasA,Ex,Y,SBrkr,1643,0,0,1643,1,0,2,0,2,1,TA,6,Typ,1,Gd,Attchd,1966,Unf,2,438,TA,TA,339,0,0,0,0,0,non,non,non,0,3,2008,WD,167517.628078595
RL,9750,Pave,non,Reg,Low,Inside,Mod,5,7,1994,1994,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,Gd,TA,No,GLQ,722,Unf,0,268,990,GasA,Ex,Y,SBrkr,990,0,0,990,1,0,1,0,3,1,TA,5,Typ,0,non,Detchd,1997,Unf,2,528,TA,TA,168,0,0,0,0,0,non,non,non,0,8,2008,WD,182873.903794044
RL,8696,Pave,non,IR1,Lvl,Inside,Gtl,7,5,1997,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,150,TA,TA,PConc,Gd,TA,Gd,GLQ,1308,Unf,0,110,1418,GasA,Ex,Y,SBrkr,1418,0,0,1418,1,0,2,0,3,1,Gd,5,Typ,1,TA,Attchd,1997,RFn,2,558,TA,TA,208,110,0,0,0,0,non,non,non,0,5,2008,WD,177484.91371363
RL,13142,Pave,non,IR1,Lvl,Corner,Gtl,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,BrkFace,128,TA,TA,PConc,Gd,TA,No,GLQ,688,Unf,0,176,864,GasA,Ex,Y,SBrkr,872,899,0,1771,1,0,2,1,3,1,Gd,6,Typ,0,non,Attchd,1997,RFn,2,600,TA,TA,0,96,0,0,0,0,non,non,non,0,7,2008,WD,188444.597319524
RL,8998,Pave,non,IR1,Lvl,Inside,Gtl,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,120,Gd,TA,PConc,Gd,TA,Mn,GLQ,527,Unf,0,255,782,GasA,Ex,Y,SBrkr,782,870,0,1652,0,0,2,1,3,1,Gd,6,Typ,0,non,Attchd,2000,RFn,2,532,TA,TA,0,70,0,0,0,0,non,non,non,0,6,2008,WD,179184.153848562
RL,12192,Pave,non,IR1,Lvl,Inside,Gtl,7,5,2000,2001,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,GLQ,663,Unf,0,265,928,GasA,Ex,Y,SBrkr,928,895,0,1823,1,0,2,1,3,1,Gd,6,Typ,0,non,Attchd,2000,RFn,2,626,TA,TA,192,36,0,0,0,0,non,non,Shed,4500,5,2008,WD,184365.175780982
RL,12250,Pave,non,IR1,Lvl,Inside,Gtl,5,6,1978,1978,Gable,CompShg,HdBoard,HdBoard,BrkFace,180,TA,TA,CBlock,Gd,TA,Mn,ALQ,781,Unf,0,83,864,GasA,Ex,Y,SBrkr,1174,0,0,1174,1,0,1,0,3,1,TA,5,Typ,0,non,Attchd,1978,Unf,2,528,TA,TA,211,0,280,0,0,0,non,non,non,0,5,2008,WD,184479.322005212
RL,9216,Pave,non,IR1,Lvl,Inside,Gtl,5,6,1975,1975,Gable,CompShg,HdBoard,HdBoard,BrkFace,176,TA,TA,CBlock,TA,TA,Av,ALQ,294,Unf,0,782,1076,GasA,TA,Y,SBrkr,1076,0,0,1076,0,0,1,1,3,1,TA,5,Typ,1,Fa,Detchd,1985,Unf,2,576,TA,TA,0,0,0,0,0,0,non,MnPrv,non,0,9,2008,WD,182927.863869391
RL,14330,Pave,non,IR1,Lvl,CulDSac,Gtl,5,6,1975,2001,Gable,CompShg,Plywood,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,No,Rec,88,ALQ,596,180,864,GasA,TA,Y,SBrkr,1558,0,0,1558,1,0,2,0,2,1,TA,5,Min2,0,non,Attchd,1975,Fin,2,440,TA,TA,140,0,239,0,227,0,non,non,non,0,8,2008,WD,178611.639373646
RL,10400,Pave,non,Reg,Lvl,Inside,Gtl,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,227,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1257,1257,GasA,Ex,Y,SBrkr,1290,871,0,2161,0,0,2,1,3,1,Gd,8,Typ,1,TA,Attchd,2001,RFn,2,570,TA,TA,0,84,0,0,0,0,non,non,non,0,6,2008,WD,181943.343613558
RL,9720,Pave,non,IR1,Lvl,CulDSac,Gtl,9,5,2001,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,134,Gd,TA,PConc,Gd,TA,Mn,GLQ,1194,Unf,0,163,1357,GasA,Ex,Y,SBrkr,1366,581,0,1947,1,0,2,1,3,1,Gd,7,Typ,1,TA,BuiltIn,2001,Fin,3,725,TA,TA,168,116,0,0,0,0,non,non,non,0,1,2008,WD,175080.614768394
RL,14860,Pave,non,IR2,Lvl,CulDSac,Gtl,8,5,2002,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,240,Gd,TA,PConc,Ex,TA,Gd,GLQ,1538,Unf,0,240,1778,GasA,Ex,Y,SBrkr,1786,0,0,1786,1,0,2,0,3,1,Gd,6,Typ,1,Gd,Attchd,2002,RFn,3,715,TA,TA,182,35,0,0,0,0,non,non,non,0,6,2008,WD,190720.794649138
RL,10905,Pave,non,IR2,Lvl,CulDSac,Gtl,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1129,1129,GasA,Ex,Y,SBrkr,1129,1198,0,2327,0,0,2,1,4,1,Gd,9,Typ,1,Gd,BuiltIn,2003,RFn,2,596,TA,TA,0,57,0,0,0,0,non,non,non,0,8,2008,WD,198422.868144723
RL,11690,Pave,non,IR1,Lvl,Inside,Gtl,8,5,1999,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,192,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,850,850,GasA,Ex,Y,SBrkr,886,878,0,1764,0,0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,1999,Unf,2,560,TA,TA,120,29,0,0,0,0,non,non,non,0,6,2008,WD,184482.11308349
RM,4426,Pave,non,Reg,Lvl,Inside,Gtl,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,205,Gd,TA,PConc,Gd,TA,Mn,GLQ,662,Unf,0,186,848,GasA,Ex,Y,SBrkr,848,0,0,848,1,0,1,0,1,1,Gd,3,Typ,0,non,Attchd,2004,RFn,2,420,TA,TA,140,0,0,0,0,0,non,non,non,0,2,2008,WD,139214.952187861
RM,10126,Pave,non,Reg,Lvl,Corner,Gtl,6,5,1997,1998,Gable,CompShg,VinylSd,VinylSd,None,0,TA,Gd,PConc,Gd,TA,Gd,GLQ,1593,LwQ,162,83,1838,GasA,Ex,Y,SBrkr,1838,0,0,1838,2,0,2,0,2,2,TA,8,Typ,0,non,Attchd,1998,Unf,3,721,TA,TA,160,67,0,0,0,0,non,non,non,0,7,2008,WD,169233.113601757
RL,9750,Pave,non,Reg,Lvl,Inside,Gtl,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,50,Gd,TA,PConc,Gd,TA,Mn,GLQ,24,Unf,0,1421,1445,GasA,Ex,Y,SBrkr,1445,0,0,1445,0,0,2,0,3,1,Gd,6,Typ,0,non,Attchd,2004,Unf,2,470,TA,TA,0,35,0,0,0,0,non,non,non,0,6,2008,WD,180664.118686848
RL,11058,Pave,non,Reg,Lvl,Corner,Gtl,7,6,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,212,Gd,TA,PConc,Gd,TA,No,GLQ,56,Unf,0,1508,1564,GasA,Ex,Y,SBrkr,1564,0,0,1564,0,0,2,0,3,1,Gd,6,Typ,0,non,Attchd,2007,RFn,3,814,TA,TA,0,24,0,0,0,0,non,non,non,0,2,2008,WD,178818.742632666
RL,9627,Pave,non,Reg,Lvl,Inside,Gtl,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,Av,GLQ,24,Unf,0,1327,1351,GasA,Ex,Y,SBrkr,1361,0,0,1361,0,0,2,0,3,1,Gd,6,Typ,0,non,Attchd,2007,RFn,2,610,TA,TA,0,50,0,0,0,0,non,non,non,0,6,2008,WD,180422.049969947
RL,9825,Pave,non,Reg,Lvl,Inside,Gtl,5,5,1966,1966,Hip,CompShg,HdBoard,HdBoard,None,0,TA,TA,CBlock,TA,TA,No,Rec,609,Unf,0,483,1092,GasA,TA,Y,SBrkr,1092,0,0,1092,0,0,1,0,3,1,TA,6,Typ,0,non,Attchd,1966,Unf,1,264,TA,TA,259,0,0,0,161,0,non,MnPrv,non,0,4,2008,COD,178601.93645581
RL,12102,Pave,non,Reg,Lvl,Inside,Gtl,5,5,1976,1976,Gable,CompShg,HdBoard,Plywood,BrkFace,222,TA,TA,CBlock,Gd,Gd,Gd,ALQ,456,Unf,0,0,456,GasA,Ex,Y,SBrkr,1033,0,0,1033,0,1,1,0,3,1,TA,6,Typ,0,non,BuiltIn,1976,RFn,2,504,Fa,TA,224,0,0,0,0,0,non,non,non,0,4,2008,WD,183083.159775993
RL,6500,Pave,non,Reg,Lvl,Inside,Gtl,6,6,1976,1976,Hip,CompShg,HdBoard,Plywood,BrkFace,84,TA,TA,CBlock,TA,non,No,BLQ,1033,Unf,0,94,1127,GasA,TA,Y,SBrkr,1127,0,0,1127,0,1,1,1,3,1,TA,6,Typ,1,Po,Detchd,1991,Unf,2,480,TA,TA,0,0,138,0,0,0,non,non,non,0,5,2008,WD,173163.101499699
RL,9638,Pave,non,IR1,Lvl,CulDSac,Gtl,6,6,1977,1977,Hip,CompShg,Plywood,Plywood,None,0,TA,TA,CBlock,TA,TA,Av,ALQ,368,Rec,120,541,1029,GasA,TA,Y,SBrkr,1117,0,0,1117,1,0,1,0,3,1,TA,6,Typ,1,Fa,Attchd,1977,RFn,2,542,TA,TA,292,0,0,0,0,0,non,non,non,0,11,2008,WD,185968.161159774
RL,7200,Pave,non,Reg,Lvl,Inside,Gtl,6,7,1976,2001,Hip,CompShg,Plywood,Plywood,None,0,TA,TA,CBlock,TA,TA,Av,ALQ,288,Unf,0,396,684,GasA,TA,Y,SBrkr,684,714,0,1398,0,0,1,1,3,1,TA,6,Typ,1,TA,Attchd,1976,Fin,2,440,TA,TA,0,0,0,0,0,0,non,MnPrv,non,0,2,2008,WD,171226.050683054
RL,47007,Pave,non,IR1,Lvl,Inside,Gtl,5,7,1959,1996,Gable,CompShg,Plywood,Plywood,None,0,TA,TA,Slab,non,non,non,non,0,non,0,0,0,GasA,TA,Y,SBrkr,3820,0,0,3820,non,non,3,1,5,1,Ex,11,Typ,2,Gd,Attchd,1959,Unf,2,624,TA,TA,0,372,0,0,0,0,non,non,non,0,7,2008,WD,281643.976116786
RL,6012,Pave,non,Reg,Lvl,Corner,Gtl,4,5,1955,1955,Gable,CompShg,AsbShng,Plywood,None,0,TA,Fa,PConc,non,non,non,non,0,non,0,0,0,GasA,TA,N,SBrkr,1152,0,0,1152,0,0,2,0,2,2,TA,6,Typ,0,non,non,non,non,0,0,non,non,0,0,0,0,0,0,non,non,non,0,6,2008,WD,160031.711281258
RL,6845,Pave,non,Reg,Lvl,Inside,Gtl,4,5,1955,1955,Gable,CompShg,WdShing,Wd Shng,BrkCmn,58,TA,TA,Slab,non,non,non,non,0,non,0,0,0,GasA,TA,N,FuseF,1152,0,0,1152,0,0,2,0,2,2,TA,6,Typ,0,non,non,non,non,0,0,non,non,0,0,0,0,0,0,non,non,non,0,7,2008,WD,162775.979779394
RL,6931,Pave,non,Reg,Lvl,Inside,Gtl,4,5,1955,1955,Hip,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,Av,ALQ,784,Unf,0,0,784,GasA,TA,N,FuseP,784,0,0,784,1,0,1,0,2,1,TA,4,Typ,0,non,non,non,non,0,0,non,non,112,0,0,0,0,0,non,non,non,0,5,2008,WD,160735.445970193
RL,12180,Pave,non,Reg,Lvl,Inside,Gtl,5,7,1938,2007,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,585,585,GasA,Gd,Y,FuseF,585,468,0,1053,0,0,1,1,2,1,Ex,5,Typ,0,non,non,non,non,0,0,non,non,42,0,0,0,0,0,non,non,non,0,1,2008,WD,166646.109048572
RL,8050,Pave,non,Reg,Lvl,Inside,Gtl,5,8,1947,1993,Gable,CompShg,MetalSd,MetalSd,None,0,TA,Gd,Slab,non,non,non,non,0,non,0,0,0,GasA,Gd,Y,SBrkr,929,208,0,1137,0,0,1,1,4,1,TA,8,Min1,0,non,non,non,non,0,0,non,non,0,0,0,0,0,0,non,non,non,0,4,2008,WD,188384.548444549
RL,9520,Pave,non,Reg,Bnk,Inside,Mod,4,5,1953,1953,Gable,CompShg,MetalSd,MetalSd,Stone,115,TA,TA,CBlock,Gd,TA,No,Rec,767,Unf,0,144,911,GasA,TA,Y,SBrkr,930,0,0,930,0,0,1,0,2,1,TA,5,Typ,0,non,Attchd,1953,RFn,1,286,TA,TA,134,0,0,0,0,0,non,MnPrv,Gar2,3000,5,2008,WD,165830.697255197
RL,7692,Pave,non,Reg,Bnk,Inside,Mod,4,6,1954,1954,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,Ex,TA,Av,Unf,0,Unf,0,416,416,GasA,Gd,Y,FuseA,1204,0,0,1204,0,0,1,0,3,1,TA,6,Typ,0,non,Basment,1954,Unf,1,312,TA,TA,0,0,0,0,0,0,non,non,non,0,11,2008,WD,182138.358533039
RL,5142,Pave,non,Reg,Lvl,Inside,Gtl,4,7,1923,2008,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,PConc,TA,TA,No,ALQ,224,Unf,0,725,949,GasA,TA,Y,SBrkr,949,343,0,1292,0,0,1,1,3,1,Gd,6,Typ,0,non,Detchd,1923,Unf,1,205,TA,TA,0,0,183,0,0,0,non,non,non,0,6,2008,WD,171595.397975647
RL,7290,Pave,non,Reg,Lvl,Corner,Gtl,7,8,1921,1950,Gable,CompShg,WdShing,Wd Shng,BrkFace,174,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,1228,1228,GasA,Ex,Y,SBrkr,1424,0,0,1424,0,0,2,0,2,1,TA,7,Typ,1,Gd,Attchd,1921,Unf,1,312,TA,TA,0,0,90,0,0,0,non,non,non,0,4,2008,WD,160337.079183809
RL,7804,Pave,non,Reg,Lvl,Inside,Gtl,6,7,1930,1950,Gable,CompShg,Stucco,Stucco,None,0,TA,TA,BrkTil,TA,TA,No,ALQ,281,Rec,679,0,960,GasA,Ex,Y,SBrkr,960,960,0,1920,2,0,2,2,4,2,TA,10,Typ,2,Gd,Detchd,1930,Unf,2,480,TA,TA,248,0,121,0,0,0,non,non,non,0,7,2008,WD,191215.088671543
RL,8969,Pave,non,Reg,Bnk,Inside,Gtl,6,6,1926,1950,Gambrel,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,BrkTil,TA,TA,No,BLQ,379,Unf,0,265,644,GasA,Ex,Y,SBrkr,672,644,0,1316,1,0,1,0,2,1,TA,6,Typ,1,Gd,Detchd,2001,Unf,1,369,TA,TA,0,0,0,0,192,0,non,MnPrv,non,0,7,2008,WD,166956.093232213
RL,15564,Pave,non,Reg,Lvl,Inside,Gtl,6,6,1914,1995,Gable,CompShg,Wd Sdng,Wd Shng,None,0,TA,TA,BrkTil,Gd,TA,No,Unf,0,Unf,0,676,676,GasA,Ex,Y,SBrkr,676,588,0,1264,0,0,1,0,3,1,TA,6,Typ,0,non,Detchd,1994,Unf,2,400,TA,TA,424,0,0,0,0,0,non,non,Shed,400,1,2008,WD,186581.830878692
RL,7609,Pave,non,Reg,Lvl,Corner,Gtl,8,9,1925,1997,Gable,CompShg,Stucco,Stucco,None,0,Gd,Gd,PConc,Fa,TA,No,ALQ,406,Unf,0,392,798,GasA,Ex,Y,SBrkr,798,714,0,1512,1,0,2,0,3,1,Gd,7,Typ,1,Gd,Detchd,1925,Unf,1,180,TA,TA,85,16,41,0,0,0,non,GdPrv,non,0,6,2008,WD,176450.548582099
RL,9650,Pave,non,IR1,HLS,Corner,Gtl,6,3,1923,1950,Hip,CompShg,Wd Sdng,Plywood,None,0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,784,784,GasA,TA,Y,SBrkr,819,784,0,1603,0,0,1,0,4,1,TA,7,Typ,1,Gd,Attchd,1980,Unf,2,599,TA,TA,0,217,0,0,0,0,non,non,non,0,6,2008,WD,193743.194909801
RL,11700,Pave,Grvl,IR1,HLS,Inside,Mod,5,6,1937,1995,Gable,CompShg,WdShing,Wd Shng,None,0,TA,TA,CBlock,TA,TA,No,BLQ,606,Unf,0,336,942,GasA,Ex,Y,SBrkr,1265,673,0,1938,0,0,2,0,4,1,Gd,7,Min2,1,Gd,Detchd,1937,Unf,1,240,TA,TA,0,40,0,0,0,0,non,non,non,0,7,2008,WD,198882.566078408
RL,9260,Pave,Grvl,IR1,HLS,Inside,Gtl,5,4,1938,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,884,884,GasA,TA,Y,FuseF,932,442,0,1374,0,0,1,0,3,1,TA,6,Typ,0,non,Detchd,1938,Unf,1,225,TA,TA,64,0,0,0,100,0,non,non,non,0,3,2008,WD,176385.102235149
RL,7801,Pave,non,IR1,Lvl,Corner,Gtl,6,5,1951,1951,Hip,CompShg,WdShing,Plywood,BrkFace,88,TA,Fa,PConc,TA,TA,No,Rec,500,Unf,0,591,1091,GasA,Fa,N,FuseA,1091,0,0,1091,0,1,1,0,2,1,TA,5,Typ,1,TA,Attchd,1951,Fin,1,344,TA,TA,66,105,0,0,221,0,non,MnPrv,non,0,5,2008,WD,162447.639333636
RL,9670,Pave,non,IR1,HLS,Inside,Mod,8,6,1935,1950,Gable,CompShg,BrkFace,Stucco,Stone,40,TA,TA,PConc,TA,Fa,No,LwQ,210,Unf,0,398,608,GasA,TA,Y,SBrkr,983,890,0,1873,0,0,1,1,4,1,TA,9,Typ,2,Gd,Detchd,1935,Fin,2,786,Fa,TA,0,0,207,0,0,0,non,non,non,0,6,2008,WD,193782.555676777
RL,12392,Pave,non,Reg,Bnk,Inside,Gtl,7,9,1950,2000,Gable,CompShg,VinylSd,VinylSd,None,0,TA,Gd,CBlock,TA,Gd,No,GLQ,435,Unf,0,397,832,GasA,Ex,Y,SBrkr,1218,943,0,2161,1,0,2,1,3,1,Gd,8,Typ,2,TA,Attchd,1994,Fin,2,506,TA,TA,0,96,0,0,0,0,non,non,non,0,4,2008,WD,183653.890897141
RL,26073,Pave,non,IR1,Lvl,CulDSac,Gtl,5,5,1956,1956,Gable,CompShg,BrkFace,MetalSd,None,0,TA,TA,PConc,TA,TA,No,Rec,1116,Unf,0,782,1898,GasA,Ex,Y,FuseA,1898,0,0,1898,0,0,2,1,3,1,TA,7,Typ,2,TA,Attchd,1956,Unf,2,484,TA,TA,0,51,224,0,0,0,non,MnPrv,non,0,4,2008,WD,210578.623546866
RM,1879,Pave,non,Reg,Lvl,CulDSac,Gtl,6,6,1980,1980,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,Gd,TA,No,GLQ,366,Unf,0,150,516,GasA,TA,Y,SBrkr,516,516,0,1032,0,0,1,0,2,1,TA,5,Typ,1,TA,Detchd,1980,Unf,2,462,TA,TA,213,0,0,0,0,0,non,GdPrv,non,0,12,2008,WD,158527.164107319
RM,7000,Pave,non,Reg,Lvl,Inside,Gtl,6,8,1926,1998,Gable,CompShg,VinylSd,VinylSd,None,0,TA,Gd,BrkTil,TA,TA,No,Rec,299,GLQ,40,555,894,GasA,TA,Y,SBrkr,919,0,0,919,1,0,1,0,2,1,TA,5,Typ,0,non,Detchd,1926,Unf,1,195,TA,TA,0,0,116,0,0,0,non,MnPrv,non,0,7,2008,WD,163081.025723456
RM,6000,Pave,non,Reg,Lvl,Inside,Gtl,6,8,1940,2006,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,CBlock,Fa,TA,No,Unf,0,Unf,0,720,720,GasA,Gd,Y,SBrkr,760,330,0,1090,0,0,1,0,3,1,TA,5,Typ,0,non,Detchd,1940,Unf,1,240,TA,TA,0,0,0,0,0,0,non,non,non,0,7,2008,WD,174388.867432503
RM,8155,Pave,non,Reg,Lvl,Inside,Gtl,5,7,1930,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,Gd,TA,No,Unf,0,Unf,0,780,780,GasA,Gd,Y,FuseA,780,420,0,1200,0,0,1,0,4,1,TA,7,Typ,0,non,non,non,non,0,0,non,non,0,0,96,0,0,0,non,non,non,0,7,2008,WD,191905.870131966
RM,6000,Pave,non,Reg,Lvl,Inside,Gtl,5,5,1967,1967,Hip,CompShg,HdBoard,Plywood,None,0,Fa,TA,CBlock,Gd,TA,Mn,Rec,257,Unf,0,367,624,GasA,Ex,Y,SBrkr,1092,564,0,1656,0,0,1,1,3,1,TA,7,Mod,1,Po,Attchd,1967,Unf,1,288,TA,TA,0,180,0,0,100,0,non,MnPrv,non,0,7,2008,WD,174388.867432503
RM,7392,Pave,non,Reg,Lvl,Inside,Gtl,5,7,1930,1995,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,520,520,GasA,TA,Y,FuseA,912,0,0,912,0,0,1,0,2,1,TA,5,Typ,0,non,Detchd,1934,RFn,1,360,TA,TA,0,90,0,0,0,0,non,non,non,0,5,2008,WD,161642.711648983
RM,9000,Pave,non,Reg,Lvl,Inside,Gtl,5,5,1958,1958,Gable,CompShg,WdShing,Wd Shng,BrkFace,162,TA,TA,CBlock,TA,TA,No,ALQ,330,Unf,0,821,1151,GasA,Gd,Y,FuseA,1151,804,0,1955,0,0,2,0,4,1,TA,7,Typ,0,non,Attchd,1958,Fin,1,356,TA,TA,0,0,0,0,0,0,non,non,non,0,1,2008,WD,186939.507215101
non,14584,Pave,non,Reg,Low,Inside,Mod,1,5,1952,1952,Gable,CompShg,AsbShng,VinylSd,None,0,Fa,Po,Slab,non,non,non,non,0,non,0,0,0,Wall,Po,N,FuseA,733,0,0,733,0,0,1,0,2,1,Fa,4,non,0,non,Attchd,1952,Unf,2,487,Fa,Po,0,0,0,0,0,0,non,non,non,0,2,2008,WD,172482.165792649
